1	17	16	
1	18	16	
1	19	16	
1	20	16	
1	21	16	
1	22	16	
1	23	16	
1	24	16	
1	25	16	
1	26	16	
1	27	16	
1	28	16	
1	29	16	
1	30	16	
1	31	16	
1	32	16	
1	33	16	
1	34	16	
1	35	16	
1	36	16	
1	37	16	
1	39	16	
1	40	16	
1	42	16	
1	43	16	
1	44	16	
1	45	16	
1	46	16	
1	47	16	
1	52	16	
1	55	16	
1	56	16	
1	57	16	
1	60	16	
1	61	16	
1	62	16	
1	63	16	
1	52	48	
1	57	48	
1	60	48	
1	61	48	
1	62	48	
1	63	48	
1	52	51	
1	55	51	
1	56	51	
1	57	51	
1	60	51	
1	61	51	
1	62	51	
1	63	51	
1	52	49	
1	55	49	
1	56	49	
1	57	49	
1	60	49	
1	61	49	
1	62	49	
1	63	49	
1	42	38	
1	44	38	
1	46	38	
1	47	38	
1	55	38	
1	56	38	
1	60	38	
1	63	38	
1	42	41	
1	43	41	
1	45	41	
1	46	41	
1	47	41	
1	55	41	
1	56	41	
1	57	41	
1	60	41	
1	61	41	
1	63	41	
1	21	9	
1	22	9	
1	23	9	
1	24	9	
1	25	9	
1	26	9	
1	27	9	
1	28	9	
1	29	9	
1	30	9	
1	31	9	
1	32	9	
1	33	9	
1	35	9	
1	36	9	
1	37	9	
1	40	9	
1	42	9	
1	44	9	
1	21	10	
1	22	10	
1	23	10	
1	24	10	
1	26	10	
1	27	10	
1	28	10	
1	30	10	
1	31	10	
1	33	10	
1	35	10	
1	36	10	
1	37	10	
1	39	10	
1	43	10	
1	55	54	
1	56	54	
1	57	54	
1	60	54	
1	61	54	
1	63	54	
1	55	53	
1	56	53	
1	57	53	
1	60	53	
1	61	53	
1	62	53	
1	63	53	
2	17	16	
2	18	16	
2	19	16	
2	20	16	
2	21	16	
2	22	16	
2	23	16	
2	24	16	
2	25	16	
2	26	16	
2	27	16	
2	28	16	
2	29	16	
2	30	16	
2	31	16	
2	33	16	
2	35	16	
2	36	16	
2	37	16	
2	39	16	
2	40	16	
2	42	16	
2	43	16	
2	44	16	
2	45	16	
2	46	16	
2	47	16	
2	52	16	
2	54	16	
2	55	16	
2	56	16	
2	57	16	
2	60	16	
2	61	16	
2	62	16	
2	63	16	
2	52	48	
2	54	48	
2	57	48	
2	60	48	
2	61	48	
2	62	48	
2	63	48	
2	40	34	
2	42	34	
2	44	34	
2	46	34	
2	47	34	
2	57	34	
2	61	34	
2	62	34	
2	63	34	
2	52	51	
2	55	51	
2	56	51	
2	57	51	
2	60	51	
2	61	51	
2	62	51	
2	63	51	
2	52	49	
2	54	49	
2	55	49	
2	56	49	
2	57	49	
2	60	49	
2	61	49	
2	62	49	
2	63	49	
2	42	38	
2	44	38	
2	46	38	
2	47	38	
2	55	38	
2	56	38	
2	60	38	
2	63	38	
2	42	41	
2	43	41	
2	45	41	
2	46	41	
2	47	41	
2	55	41	
2	56	41	
2	57	41	
2	60	41	
2	61	41	
2	63	41	
2	21	9	
2	22	9	
2	23	9	
2	24	9	
2	25	9	
2	26	9	
2	27	9	
2	28	9	
2	29	9	
2	30	9	
2	31	9	
2	33	9	
2	35	9	
2	36	9	
2	37	9	
2	40	9	
2	42	9	
2	44	9	
2	55	53	
2	56	53	
2	57	53	
2	60	53	
2	61	53	
2	62	53	
2	63	53	
3	17	16	
3	18	16	
3	19	16	
3	20	16	
3	21	16	
3	22	16	
3	23	16	
3	24	16	
3	25	16	
3	26	16	
3	27	16	
3	28	16	
3	29	16	
3	30	16	
3	31	16	
3	32	16	
3	33	16	
3	35	16	
3	36	16	
3	37	16	
3	38	16	
3	39	16	
3	40	16	
3	42	16	
3	43	16	
3	44	16	
3	45	16	
3	46	16	
3	47	16	
3	52	16	
3	54	16	
3	55	16	
3	56	16	
3	57	16	
3	60	16	
3	61	16	
3	62	16	
3	63	16	
3	52	48	
3	54	48	
3	57	48	
3	60	48	
3	61	48	
3	62	48	
3	63	48	
3	38	34	
3	40	34	
3	42	34	
3	44	34	
3	46	34	
3	47	34	
3	57	34	
3	61	34	
3	62	34	
3	63	34	
3	52	51	
3	55	51	
3	56	51	
3	57	51	
3	60	51	
3	61	51	
3	62	51	
3	63	51	
3	52	49	
3	54	49	
3	55	49	
3	56	49	
3	57	49	
3	60	49	
3	61	49	
3	62	49	
3	63	49	
3	42	41	
3	43	41	
3	45	41	
3	46	41	
3	47	41	
3	55	41	
3	56	41	
3	57	41	
3	60	41	
3	61	41	
3	63	41	
3	21	9	
3	22	9	
3	23	9	
3	24	9	
3	25	9	
3	26	9	
3	27	9	
3	28	9	
3	29	9	
3	30	9	
3	31	9	
3	32	9	
3	33	9	
3	35	9	
3	36	9	
3	37	9	
3	38	9	
3	40	9	
3	42	9	
3	44	9	
3	55	53	
3	56	53	
3	57	53	
3	60	53	
3	61	53	
3	62	53	
3	63	53	
4	17	16	
4	18	16	
4	19	16	
4	20	16	
4	21	16	
4	22	16	
4	23	16	
4	24	16	
4	25	16	
4	26	16	
4	27	16	
4	28	16	
4	29	16	
4	30	16	
4	31	16	
4	32	16	
4	33	16	
4	36	16	
4	37	16	
4	38	16	
4	39	16	
4	40	16	
4	42	16	
4	43	16	
4	44	16	
4	45	16	
4	46	16	
4	47	16	
4	52	16	
4	55	16	
4	56	16	
4	57	16	
4	60	16	
4	61	16	
4	62	16	
4	63	16	
4	52	48	
4	57	48	
4	60	48	
4	61	48	
4	62	48	
4	63	48	
4	38	34	
4	40	34	
4	42	34	
4	44	34	
4	46	34	
4	47	34	
4	57	34	
4	61	34	
4	62	34	
4	63	34	
4	36	35	
4	37	35	
4	38	35	
4	39	35	
4	40	35	
4	42	35	
4	44	35	
4	46	35	
4	47	35	
4	55	35	
4	57	35	
4	58	35	
4	61	35	
4	62	35	
4	63	35	
4	55	53	
4	56	53	
4	57	53	
4	60	53	
4	61	53	
4	62	53	
4	63	53	
4	52	51	
4	55	51	
4	56	51	
4	57	51	
4	60	51	
4	61	51	
4	62	51	
4	63	51	
4	52	49	
4	55	49	
4	56	49	
4	57	49	
4	60	49	
4	61	49	
4	62	49	
4	63	49	
4	42	41	
4	43	41	
4	45	41	
4	46	41	
4	47	41	
4	55	41	
4	56	41	
4	57	41	
4	60	41	
4	61	41	
4	63	41	
4	55	54	
4	56	54	
4	57	54	
4	60	54	
4	61	54	
4	63	54	
5	57	48	
5	60	48	
5	61	48	
5	62	48	
5	63	48	
5	42	41	
5	43	41	
5	45	41	
5	46	41	
5	47	41	
5	55	41	
5	56	41	
5	57	41	
5	60	41	
5	61	41	
5	63	41	
5	17	16	
5	18	16	
5	19	16	
5	20	16	
5	21	16	
5	24	16	
5	25	16	
5	26	16	
5	29	16	
5	30	16	
5	31	16	
5	32	16	
5	33	16	
5	38	16	
5	40	16	
5	42	16	
5	43	16	
5	44	16	
5	45	16	
5	46	16	
5	47	16	
5	55	16	
5	56	16	
5	57	16	
5	60	16	
5	61	16	
5	62	16	
5	63	16	
5	55	49	
5	56	49	
5	57	49	
5	60	49	
5	61	49	
5	62	49	
5	63	49	
5	55	51	
5	56	51	
5	57	51	
5	60	51	
5	61	51	
5	62	51	
5	63	51	
5	55	53	
5	56	53	
5	57	53	
5	60	53	
5	61	53	
5	62	53	
5	63	53	
5	55	54	
5	56	54	
5	57	54	
5	60	54	
5	61	54	
5	63	54	
5	21	9	
5	24	9	
5	25	9	
5	26	9	
5	29	9	
5	30	9	
5	31	9	
5	32	9	
5	33	9	
5	38	9	
5	40	9	
5	42	9	
5	44	9	
6	57	48	
6	60	48	
6	61	48	
6	62	48	
6	63	48	
6	36	35	
6	37	35	
6	38	35	
6	39	35	
6	40	35	
6	42	35	
6	44	35	
6	46	35	
6	47	35	
6	55	35	
6	57	35	
6	58	35	
6	61	35	
6	62	35	
6	63	35	
6	42	41	
6	43	41	
6	45	41	
6	46	41	
6	47	41	
6	55	41	
6	56	41	
6	57	41	
6	60	41	
6	61	41	
6	63	41	
6	21	10	
6	22	10	
6	23	10	
6	24	10	
6	26	10	
6	27	10	
6	28	10	
6	30	10	
6	31	10	
6	33	10	
6	36	10	
6	37	10	
6	38	10	
6	39	10	
6	43	10	
6	17	16	
6	18	16	
6	19	16	
6	20	16	
6	21	16	
6	22	16	
6	23	16	
6	24	16	
6	25	16	
6	26	16	
6	27	16	
6	28	16	
6	29	16	
6	30	16	
6	31	16	
6	32	16	
6	33	16	
6	34	16	
6	36	16	
6	37	16	
6	38	16	
6	39	16	
6	40	16	
6	42	16	
6	43	16	
6	44	16	
6	45	16	
6	46	16	
6	47	16	
6	55	16	
6	56	16	
6	57	16	
6	60	16	
6	61	16	
6	62	16	
6	63	16	
6	55	49	
6	56	49	
6	57	49	
6	60	49	
6	61	49	
6	62	49	
6	63	49	
6	55	50	
6	56	50	
6	57	50	
6	60	50	
6	61	50	
6	62	50	
6	63	50	
6	55	51	
6	56	51	
6	57	51	
6	60	51	
6	61	51	
6	62	51	
6	63	51	
6	55	53	
6	56	53	
6	57	53	
6	60	53	
6	61	53	
6	62	53	
6	63	53	
6	55	54	
6	56	54	
6	57	54	
6	60	54	
6	61	54	
6	63	54	
7	17	16	
7	18	16	
7	19	16	
7	20	16	
7	21	16	
7	22	16	
7	23	16	
7	26	16	
7	27	16	
7	28	16	
7	29	16	
7	30	16	
7	31	16	
7	32	16	
7	33	16	
7	35	16	
7	36	16	
7	37	16	
7	39	16	
7	40	16	
7	42	16	
7	43	16	
7	44	16	
7	45	16	
7	46	16	
7	47	16	
7	52	16	
7	54	16	
7	55	16	
7	56	16	
7	57	16	
7	59	16	
7	60	16	
7	61	16	
7	62	16	
7	63	16	
7	52	48	
7	54	48	
7	57	48	
7	59	48	
7	60	48	
7	61	48	
7	62	48	
7	63	48	
7	40	34	
7	42	34	
7	44	34	
7	46	34	
7	47	34	
7	57	34	
7	61	34	
7	62	34	
7	63	34	
7	52	49	
7	54	49	
7	55	49	
7	56	49	
7	57	49	
7	59	49	
7	60	49	
7	61	49	
7	62	49	
7	63	49	
7	42	38	
7	44	38	
7	46	38	
7	47	38	
7	55	38	
